ESP_V (kV),Voltage,Da,Dp,R
11.0,1750,15.703057436655003,11.159676981560475,0.0
11.0,1750,15.7337809210872,11.181511211193424,0.0
11.0,1750,15.764527291587799,11.203361705246966,0.0
11.0,1750,15.7952965481568,11.225228463721102,0.0
11.0,1750,15.826088690794199,11.247111486615827,0.0
11.0,1750,15.856903719499998,11.269010773931145,0.0
11.0,1750,15.887741634274201,11.290926325667055,0.0
11.0,1750,15.918602435116798,11.312858141823552,0.0
11.0,1750,17.171801044908797,12.203467612968584,0.0
11.0,1750,15.949486122027801,11.334806222400648,0.0
11.0,1750,16.011322154055,11.378751176816605,0.0
11.0,1750,16.0422744991712,11.400748050655471,0.0
11.0,1750,16.073249730355798,11.422761188914928,0.0
11.0,1750,16.104247847608796,11.444790591594977,0.0
11.0,1750,16.135268850930203,11.466836258695622,0.0
11.0,1750,16.166312740320002,11.488898190216853,0.0
11.0,1750,16.197379515778202,11.510976386158678,0.0
11.0,1750,16.228469177304802,11.533070846521092,0.0
11.0,1750,16.259581724899796,11.555181571304095,0.0
11.0,1750,16.290717158563197,11.577308560507694,0.0
11.0,1750,15.980392695007199,11.356770567398328,0.0
11.0,1750,8.5907055280982,6.105148575302129,0.0
11.0,1750,8.565863763244801,6.087494301761189,0.0
11.0,1750,8.5410448844598,6.069856292640838,0.0
11.0,1750,2.6214528203832,1.8629853973271122,28.0
11.0,1750,2.6400238024950005,1.8761832196259889,30.0
11.0,1750,2.6586176706752003,1.889397306345457,39.0
11.0,1750,2.6772344249238005,1.9026276574855168,36.0
11.0,1750,2.6958740652408,1.9158742730461675,40.0
11.0,1750,2.7145365916262003,1.9291371530274102,27.0
11.0,1750,2.733222004080001,1.9424162974292445,31.0
11.0,1750,2.7519303026022,1.9557117062516693,27.0
11.0,1750,2.7706614871928004,1.9690233794946868,19.0
11.0,1750,2.7894155578518003,1.982351317158295,33.0
11.0,1750,2.8081925145792006,1.9956955192424952,16.0
11.0,1750,2.8269923573750004,2.0090559857472865,16.0
11.0,1750,2.8458150862392007,2.0224327166726694,12.0
11.0,1750,2.8646607011718004,2.0358257120186436,17.0
11.0,1750,2.8835292021728005,2.0492349717852094,11.0
11.0,1750,2.902420589242201,2.0626604959723673,19.0
11.0,1750,2.92133486238,2.0761022845801156,14.0
11.0,1750,2.9402720215861997,2.0895603376084555,9.0
11.0,1750,2.9592320668608005,2.103034655057388,9.0
11.0,1750,2.9782149982038,2.1165252369269107,8.0
11.0,1750,2.9972208156152007,2.1300320832170256,8.0
11.0,1750,2.6029047243398002,1.849803839448827,51.0
11.0,1750,3.016249519095,2.1435551939277318,10.0
11.0,1750,2.5843795143648,1.8366385459911332,40.0
11.0,1750,2.5473977526200002,1.8103567523375204,52.0
11.0,1750,2.1646162398182005,1.5383257765474272,80.0
11.0,1750,2.1826150702200007,1.551116988331517,94.0
11.0,1750,2.2006367866902004,1.563924464536198,106.0
11.0,1750,2.2186813892288004,1.5767482051614705,89.0
11.0,1750,2.2367488778358,1.5895882102073344,87.0
11.0,1750,2.2548392525112,1.60244447967379,79.0
11.0,1750,2.2729525132550004,1.6153170135608372,96.0
11.0,1750,2.2910886600672002,1.6282058118684757,77.0
11.0,1750,2.3092476929478005,1.641110874596706,78.0
11.0,1750,2.3274296118968003,1.6540322017455273,72.0
11.0,1750,2.3456344169142005,1.6669697933149403,67.0
11.0,1750,2.363862108000001,1.6799236493049452,67.0
11.0,1750,2.3821126851542003,1.6928937697155406,76.0
11.0,1750,2.4003861483768,1.7058801545467277,61.0
11.0,1750,2.4186824976678007,1.7188828037985073,57.0
11.0,1750,2.4370017330272002,1.7319017174708773,71.0
11.0,1750,2.455343854455,1.7449368955638391,74.0
11.0,1750,2.4737088619512004,1.7579883380773926,53.0
11.0,1750,2.4920967555158002,1.7710560450115371,63.0
11.0,1750,2.5105075351488004,1.7841400163662735,48.0
11.0,1750,2.5289412008502,1.797240252141601,65.0
11.0,1750,2.5658771904582007,1.8234895169540315,30.0
11.0,1750,2.1466402954848007,1.5255508291839293,118.0
11.0,1750,3.0353011086432007,2.1570945690590295,11.0
11.0,1750,3.0734729459448005,2.184222112583399,7.0
11.0,1750,3.5780373597632007,2.5428004274955045,4.0
11.0,1750,3.5977526452949995,2.556811470823954,0.0
11.0,1750,3.6174908168952005,2.570838778572997,2.0
11.0,1750,3.6372518745638,2.5848823507426304,1.0
11.0,1750,3.6570358183008,2.598942187332855,1.0
11.0,1750,3.6768426481062004,2.613018288343672,2.0
11.0,1750,3.6966723639800003,2.62711065377508,1.0
11.0,1750,3.7165249659222006,2.6412192836270796,0.0
11.0,1750,3.7364004539328004,2.65534417789967,0.0
11.0,1750,3.7562988280118006,2.6694853365928526,2.0
11.0,1750,3.7762200881592003,2.6836427597066264,2.0
11.0,1750,3.7961642343750004,2.697816447240992,0.0
11.0,1750,3.8161312666592,2.712006399195948,0.0
11.0,1750,3.8361211850118,2.7262126155714963,2.0
11.0,1750,3.8561339894328004,2.7404350963676367,3.0
11.0,1750,3.8761696799222003,2.7546738415843675,1.0
11.0,1750,3.8962282564800006,2.7689288512216907,0.0
11.0,1750,3.9163097191062004,2.783200125279605,1.0
11.0,1750,3.9364140678008006,2.7974876637581105,0.0
11.0,1750,3.956541302563801,2.811791466657208,1.0
11.0,1750,3.9766914233952004,2.826111533976896,1.0
11.0,1750,3.5583449602998005,2.5288056485876456,1.0
11.0,1750,3.0543755842598,2.1706502086109185,8.0
11.0,1750,3.5386754469048007,2.514827134100378,4.0
11.0,1750,3.4994050783200006,2.4869188983876174,2.0
11.0,1750,3.0925931936982005,2.1978102809764715,6.0
11.0,1750,3.11173632752,2.2114147137901345,7.0
11.0,1750,3.1309023474102,2.2250354110243897,8.0
11.0,1750,3.1500912533688004,2.2386723726792366,7.0
11.0,1750,3.1693030453958,2.2523255987546746,7.0
11.0,1750,3.1885377234912005,2.265995089250704,4.0
11.0,1750,3.207795287655,2.279680844167325,3.0
11.0,1750,3.2270757378872004,2.2933828635045375,4.0
11.0,1750,3.2463790741878,2.3071011472623413,4.0
11.0,1750,3.265705296556801,2.320835695440737,2.0
11.0,1750,3.2850544049942005,2.334586508039724,1.0
11.0,1750,3.3044263995000005,2.3483535850593023,4.0
11.0,1750,3.3238212800742,2.362136926499472,3.0
11.0,1750,3.3432390467168,2.375936532360233,6.0
11.0,1750,3.3626796994278,2.389752402641586,2.0
11.0,1750,3.3821432382072008,2.4035845373435305,4.0
11.0,1750,3.401629663055001,2.4174329364660663,4.0
11.0,1750,3.4211389739712006,2.4312976000091933,3.0
11.0,1750,3.4406711709558007,2.4451785279729124,6.0
11.0,1750,3.4602262540088002,2.459075720357222,3.0
11.0,1750,3.4798042231302,2.4729891771621237,7.0
11.0,1750,3.5190288195782005,2.5008648840337018,2.0
11.0,1750,2.1286872372198005,1.5127921462410223,121.0
11.0,1750,2.1107570650232006,1.5000497277187073,110.0
11.0,1750,2.0928497788950002,1.4873235736169832,115.0
11.0,1750,0.8636697654198002,0.6137833756072781,2137.0
11.0,1750,0.8799292546232,0.6253384914264153,1965.0
11.0,1750,0.8962116298950003,0.6369098716661442,2014.0
11.0,1750,0.9125168912352004,0.6484975163264646,1868.0
11.0,1750,0.9288450386438001,0.6601014254073762,1856.0
11.0,1750,0.9451960721208001,0.6717215989088794,1795.0
11.0,1750,0.9615699916662006,0.6833580368309744,1714.0
11.0,1750,0.9779667972800006,0.6950107391736605,1703.0
11.0,1750,0.9943864889622005,0.7066797059369382,1534.0
11.0,1750,1.0108290667128,0.718364937120807,1514.0
11.0,1750,1.0272945305318002,0.7300664327252677,1542.0
11.0,1750,1.0437828804192,0.7417841927503197,1431.0
11.0,1750,1.0602941163750002,0.7535182171959633,1370.0
11.0,1750,1.0768282383992003,0.7652685060621985,1393.0
11.0,1750,1.0933852464918004,0.7770350593490251,1325.0
11.0,1750,1.1099651406528004,0.7888178770564431,1258.0
11.0,1750,1.1265679208822004,0.8006169591844526,1269.0
11.0,1750,1.1431935871800007,0.8124323057330538,1186.0
11.0,1750,1.1598421395462006,0.8242639167022462,1137.0
11.0,1750,1.1765135779808,0.8361117920920297,1082.0
11.0,1750,1.1932079024838003,0.8479759319024053,1018.0
11.0,1750,0.8474331622848004,0.6022445242087323,2140.0
11.0,1750,1.2099251130552,0.859856336133372,989.0
11.0,1750,0.8312194452182005,0.590721937230778,2224.0
11.0,1750,0.7988606692902005,0.5677255565366438,2462.0
11.0,1750,0.46462050756480044,0.3301914168210759,1081.0
11.0,1750,0.48030784505820057,0.34133992212542635,1461.0
11.0,1750,0.49601806862000064,0.3525046918503682,1895.0
11.0,1750,0.5117511782502007,0.36368572599590154,2305.0
11.0,1750,0.5275071739488002,0.374883024562026,2957.0
11.0,1750,0.5432860557158001,0.3860965875487422,3381.0
11.0,1750,0.5590878235512,0.39732641495604987,3934.0
11.0,1750,0.5749124774550003,0.4085725067839493,4278.0
11.0,1750,0.5907600174272001,0.4198348630324399,4680.0
11.0,1750,0.6066304434678003,0.4311134837015222,4723.0
11.0,1750,0.6225237555768004,0.44240836879119594,4743.0
11.0,1750,0.6384399537542005,0.4537195183014611,4505.0
11.0,1750,0.6543790380000005,0.46504693223231774,4258.0
11.0,1750,0.6703410083142005,0.47639061058376586,4067.0
11.0,1750,0.6863258646968,0.4877505533558051,3735.0
11.0,1750,0.7023336071477999,0.4991267605484361,3488.0
11.0,1750,0.7183642356672002,0.5105192321616588,3344.0
11.0,1750,0.734417750255,0.5219279681954726,3078.0
11.0,1750,0.7504941509112002,0.5333529686498782,2883.0
11.0,1750,0.7665934376358003,0.5447942335248753,2689.0
11.0,1750,0.7827156104288004,0.5562517628204638,2586.0
11.0,1750,0.8150286142200005,0.5792156146734152,2368.0
11.0,1750,1.2266652096950001,0.8717530047849303,951.0
11.0,1750,1.2434281924032002,0.8836659378570803,962.0
11.0,1750,1.2602140611798003,0.8955951353498216,900.0
11.0,1750,1.7220834520032002,1.223831418637416,292.0
11.0,1750,1.7395101306950003,1.2362160199067187,272.0
11.0,1750,1.7569596954552003,1.2486168855966129,277.0
11.0,1750,1.7744321462838002,1.2610340157070985,228.0
11.0,1750,1.7919274831808005,1.2734674102381758,230.0
11.0,1750,1.8094457061462004,1.2859170691898443,247.0
11.0,1750,1.8269868151800006,1.2983829925621047,223.0
11.0,1750,1.8445508102822004,1.310865180354956,187.0
11.0,1750,1.8621376914528,1.3233636325683988,191.0
11.0,1750,1.8797474586918002,1.3358783492024333,205.0
11.0,1750,1.8973801119992002,1.3484093302570594,198.0
11.0,1750,1.9150356513750002,1.360956575732277,174.0
11.0,1750,1.9327140768192006,1.3735200856280863,157.0
11.0,1750,1.9504153883318,1.3860998599444863,172.0
11.0,1750,1.9681395859128008,1.3986958986814788,166.0
11.0,1750,1.9858866695622002,1.4113082018390617,129.0
11.0,1750,2.003656639280001,1.423936769417237,135.0
11.0,1750,2.0214494950662,1.4365816014160029,145.0
11.0,1750,2.0392652369207998,1.4492426978353605,144.0
11.0,1750,2.0571038648438,1.4619200586753098,114.0
11.0,1750,2.0749653788352003,1.474613683935851,131.0
11.0,1750,1.7046796593798001,1.2114630817887047,324.0
11.0,1750,1.6872987528248,1.1991110093605848,289.0
11.0,1750,1.6699407323382003,1.1867752013530566,337.0
11.0,1750,1.6526055979200005,1.17445565776612,376.0
11.0,1750,1.2770228160248003,0.9075405972631544,855.0
11.0,1750,1.2938544569382007,0.919502323597079,859.0
11.0,1750,1.3107089839200006,0.9314803143515946,775.0
11.0,1750,1.3275863969702004,0.9434745695267017,793.0
11.0,1750,1.3444866960888002,0.9554850891224004,784.0
11.0,1750,1.3614098812758,0.9675118731386904,737.0
11.0,1750,1.3783559525312001,0.9795549215755721,719.0
11.0,1750,1.3953249098550002,0.9916142344330453,678.0
11.0,1750,1.4123167532472003,1.00368981171111,613.0
11.0,1750,1.4293314827078003,1.0157816534097661,625.0
11.0,1750,3.996864430295,2.840447865717176,0.0
11.0,1750,1.4463690982368003,1.0278897595290137,565.0
11.0,1750,1.4805129875000005,1.0521547650292833,563.0
11.0,1750,1.4976192612342007,1.0643116644103057,467.0
11.0,1750,1.5147484210368,1.0764848282119186,450.0
11.0,1750,1.5319004669078002,1.0886742564341236,468.0
11.0,1750,1.5490753988472004,1.10087994907692,401.0
11.0,1750,1.5662732168550004,1.1131019061403082,401.0
11.0,1750,1.5834939209312004,1.1253401276242876,390.0
11.0,1750,1.6007375110758004,1.1375946135288584,380.0
11.0,1750,1.6180039872888003,1.1498653638540208,377.0
11.0,1750,1.6352933495702002,1.1621523785997745,408.0
11.0,1750,1.4634295998342006,1.040014130068853,550.0
11.0,1750,4.0170603232632,2.8548004618780474,0.0
11.0,1750,0.4489560561398003,0.3190591759373169,831.0
11.0,1750,4.0575207674048,2.8835544474615653,0.0
11.0,1750,6.814230199695,4.842662533290028,0.0
11.0,1750,6.8374012815552,4.859129504127791,0.0
11.0,1750,6.860595249483801,4.875612739386147,0.0
11.0,1750,6.8838121034808015,4.892112239065095,0.0
11.0,1750,6.907051843546201,4.908628003164632,0.0
11.0,1750,6.930314469680001,4.9251600316847615,0.0
11.0,1750,6.953599981882201,4.941708324625483,0.0
11.0,1750,6.9769083801528,4.958272881986795,0.0
11.0,1750,7.000239664491799,4.974853703768699,0.0
11.0,1750,7.0235938348992,4.9914507899711955,0.0
11.0,1750,7.046970891375,5.008064140594282,0.0
11.0,1750,7.070370833919201,5.024693755637961,0.0
11.0,1750,7.0937936625318,5.04133963510223,0.0
11.0,1750,7.117239377212799,5.058001778987092,0.0
11.0,1750,7.140707977962201,5.074680187292546,0.0
11.0,1750,7.164199464779999,5.091374860018589,0.0
11.0,1750,7.1877138376662,5.108085797165225,0.0
11.0,1750,7.211251096620801,5.1248129987324536,0.0
11.0,1750,7.234811241643801,5.1415564647202725,0.0
11.0,1750,7.258394272735201,5.158316195128682,0.0
11.0,1750,7.282000189895001,5.1750921899576845,0.0
11.0,1750,6.791082003903201,4.826211826872856,0.0
11.0,1750,7.329280682419801,5.208692972877463,0.0
11.0,1750,6.7679566941798,4.809777384876274,1.0
11.0,1750,6.721774732938201,4.776957294144888,0.0
11.0,1750,6.242391125420001,4.436274199038165,0.0
11.0,1750,6.2649900555702,4.452334559361141,0.0
11.0,1750,6.287611871788799,4.468411184104709,0.0
11.0,1750,6.310256574075801,4.4845040732688695,0.0
11.0,1750,6.332924162431201,4.500613226853621,0.0
11.0,1750,6.355614636855,4.516738644858963,0.0
11.0,1750,6.378327997347201,4.532880327284897,0.0
11.0,1750,6.4010642439078005,4.549038274131423,0.0
11.0,1750,6.4238233765368005,4.56521248539854,0.0
11.0,1750,6.446605395234201,4.5814029610862494,0.0
11.0,1750,6.469410300000002,4.59760970119455,0.0
11.0,1750,6.492238090834201,4.613832705723441,0.0
11.0,1750,6.515088767736801,4.630071974672924,0.0
11.0,1750,6.537962330707801,4.646327508042998,0.0
11.0,1750,6.5608587797472,4.662599305833663,0.0
11.0,1750,6.583778114855001,4.678887368044922,0.0
11.0,1750,6.6067203360312,4.695191694676771,0.0
11.0,1750,6.6296854432758,4.711512285729211,0.0
11.0,1750,6.652673436588801,4.727849141202244,0.0
11.0,1750,6.6756843159702,4.744202261095866,0.0
11.0,1750,6.698718081420001,4.7605716454100815,0.0
11.0,1750,6.744854270524801,4.793359207300286,0.0
11.0,1750,7.352955257784801,5.2255177609682395,0.0
11.0,1750,7.376652719218201,5.2423588134796075,0.0
11.0,1750,7.40037306672,5.259216130411565,0.0
11.0,1750,8.0494733831238,5.720511638558044,0.0
11.0,1750,8.0738345405408,5.737824359266564,0.0
11.0,1750,8.0982185840262,5.755153344395677,0.0
11.0,1750,8.122625513580001,5.772498593945381,0.0
11.0,1750,8.147055329202201,5.789860107915676,0.0
11.0,1750,8.1715080308928,5.807237886306562,0.0
11.0,1750,8.1959836186518,5.82463192911804,0.0
11.0,1750,8.2204820924792,5.842042236350109,0.0
11.0,1750,8.245003452375,5.859468808002771,0.0
11.0,1750,8.269547698339201,5.876911644076023,0.0
11.0,1750,8.2941148303718,5.894370744569867,0.0
11.0,1750,8.3187048484728,5.911846109484302,0.0
11.0,1750,8.343317752642202,5.9293377388193305,0.0
11.0,1750,8.36795354288,5.946845632574948,0.0
11.0,1750,8.3926122191862,5.9643697907511575,0.0
11.0,1750,8.417293781560799,5.981910213347958,0.0
11.0,1750,8.4419982300038,5.999466900365352,0.0
11.0,1750,8.4667255645152,6.017039851803335,0.0
11.0,1750,8.491475785095,6.034629067661911,0.0
11.0,1750,8.516248891743201,6.0522345479410795,0.0
11.0,1750,4.0372791022998005,2.869169322459511,1.0
11.0,1750,8.025135111775201,5.703215182270116,0.0
11.0,1750,8.000819726495001,5.685934990402778,0.0
11.0,1750,7.976527227283201,5.668671062956031,0.0
11.0,1750,7.9522576141398,5.651423399929876,0.0
11.0,1750,7.424116300290201,5.276089711764117,0.0
11.0,1750,7.447882419928801,5.292979557537259,0.0
11.0,1750,7.471671425635799,5.309885667730992,0.0
11.0,1750,7.4954833174112,5.326808042345317,0.0
11.0,1750,7.5193180952550005,5.343746681380234,0.0
11.0,1750,7.5431757591672,5.360701584835742,0.0
11.0,1750,7.5670563091478,5.377672752711842,0.0
11.0,1750,7.5909597451968,5.394660185008533,0.0
11.0,1750,7.614886067314201,5.411663881725816,0.0
11.0,1750,7.6388352755,5.428683842863689,0.0
11.0,1750,6.219815081338201,4.420230103135779,0.0
11.0,1750,7.6628073697542,5.445720068422155,0.0
11.0,1750,7.7108202164678,5.47984131280086,0.0
11.0,1750,7.734860968927201,5.496926331621101,0.0
11.0,1750,7.7589246074550005,5.514027614861932,0.0
11.0,1750,7.7830111320512,5.531145162523354,0.0
11.0,1750,7.807120542715801,5.54827897460537,0.0
11.0,1750,7.831252839448801,5.565429051107976,0.0
11.0,1750,7.8554080222502005,5.582595392031172,0.0
11.0,1750,7.879586091120002,5.599777997374963,0.0
11.0,1750,7.9037870460582,5.616976867139341,0.0
11.0,1750,7.928010887064801,5.634192001324314,0.0
11.0,1750,7.6868023500768015,5.462772558401213,0.0
11.0,1750,6.197261923324801,4.404202271653985,0.0
11.0,1750,7.3056289931232,5.1918844492072775,0.0
11.0,1750,6.1522242655032,4.372195401952172,0.0
11.0,1750,4.5918370701432005,3.2632765091425924,0.0
11.0,1750,4.633579134115201,3.292941302279233,0.0
11.0,1750,4.654484495203801,3.3077980954784403,0.0
11.0,1750,4.6754127423608,3.3226711530982387,0.0
11.0,1750,4.696363875586201,3.3375604751386296,0.0
11.0,1750,4.717337894880001,3.352466061599612,0.0
11.0,1750,4.7383348002422006,3.3673879124811847,0.0
11.0,1750,4.759354591672801,3.3823260277833493,0.0
11.0,1750,4.7803972691718,3.3972804075061056,0.0
11.0,1750,4.8014628327392,3.412251051649453,0.0
11.0,1750,4.8225512823750005,3.4272379602133927,0.0
11.0,1750,4.8436626180792,3.4422411331979235,0.0
11.0,1750,4.864796839851801,3.457260570603046,0.0
11.0,1750,4.8859539476928,3.4722962724287587,0.0
11.0,1750,4.907133941602201,3.4873482386750645,0.0
11.0,1750,4.92833682158,3.502416469341961,0.0
11.0,1750,4.9495625876262,3.5175009644294493,0.0
11.0,1750,4.970811239740801,3.532601723937529,1.0
11.0,1750,4.9920827779238,3.5477187478661993,0.0
11.0,1750,5.0133772021752,3.5628520362154625,0.0
11.0,1750,5.034694512495001,3.578001588985317,0.0
11.0,1750,4.5710003672598,3.2484685092051593,1.0
11.0,1750,5.0560347088832005,3.593167406175762,0.0
11.0,1750,4.5501865504448,3.2336767736883174,0.0
11.0,1750,4.50862757502,3.204142095916409,0.0
11.0,1750,6.174731651379799,4.388190704592782,0.0
11.0,1750,4.0980727558200005,2.912373490727449,0.0
11.0,1750,4.118383079130201,2.9268074089912783,0.0
11.0,1750,4.1387162885088005,2.9412575916756984,0.0
11.0,1750,4.159072383955801,2.95572403878071,0.0
11.0,1750,4.1794513654712,2.9702067503063136,0.0
11.0,1750,4.199853233055,2.9847057262525083,0.0
11.0,1750,4.220277986707201,2.999220966619295,1.0
11.0,1750,4.240725626427801,3.013752471406673,1.0
11.0,1750,4.261196152216801,3.0283002406146426,0.0
11.0,1750,4.281689564074201,3.042864274243203,0.0
11.0,1750,4.302205862000001,3.0574445722923556,1.0
11.0,1750,4.322745045994201,3.0720411347620993,1.0
11.0,1750,4.343307116056801,3.0866539616524347,0.0
11.0,1750,4.3638920721878005,3.101283052963361,0.0
11.0,1750,4.3844999143872,3.1159284086948786,0.0
11.0,1750,4.405130642655,3.1305900288469886,0.0
11.0,1750,4.4257842569912,3.1452679134196897,0.0
11.0,1750,4.4464607573958,3.1599620624129825,0.0
11.0,1750,4.4671601438688,3.1746724758268665,0.0
11.0,1750,4.4878824164102005,3.189399153661342,0.0
11.0,1750,4.5293956196982,3.2189013025920676,0.0
11.0,1750,5.0773977913398,3.608349487786799,0.0
11.0,1750,4.6126966590950005,3.2781007735006167,0.0
11.0,1750,5.120192614458201,3.6387624442706477,0.0
11.0,1750,5.6628519515232,4.024413642268375,0.0
11.0,1750,5.684855843895001,4.040051127655975,0.0
11.0,1750,5.7068826223352005,4.055704877464165,0.0
11.0,1750,5.728932286843801,4.071374891692946,0.0
11.0,1750,5.7510048374208,4.087061170342318,0.0
11.0,1750,5.7731002740662,4.1027637134122825,0.0
11.0,1750,5.79521859678,4.118482520902838,0.0
11.0,1750,5.8173598055622,4.134217592813985,0.0
11.0,1750,5.8395239004128,4.149968929145724,0.0
11.0,1750,5.861710881331801,4.165736529898055,0.0
11.0,1750,5.6408709452198,4.008792421301369,0.0
11.0,1750,5.8839207483192,4.181520395070976,0.0
11.0,1750,5.9284091404992,4.213136918678594,0.0
11.0,1750,5.950687665691801,4.228969577113291,0.0
11.0,1750,5.972989076952802,4.244818499968579,0.0
11.0,1750,5.995313374282201,4.260683687244457,0.0
11.0,1750,6.017660557680001,4.276565138940928,0.0
11.0,1750,6.040030627146201,4.29246285505799,0.0
11.0,1750,6.0624235826808,4.308376835595643,0.0
11.0,1750,6.0848394242838,4.324307080553887,0.0
11.0,1750,5.0987837598648005,3.6235478338184275,0.0
11.0,1750,6.129739765695,4.356216363732152,0.0
11.0,1750,5.906153501375,4.197320524664489,0.0
11.0,1750,5.6189128249848,3.993187464754954,0.0
11.0,1750,6.1072781519551995,4.340253589932724,0.0
11.0,1750,5.575065242720001,3.9620263449238977,0.0
11.0,1750,5.5969775908182005,3.97759877262913,0.0
11.0,1750,5.141624355120001,3.653993319143459,0.0
11.0,1750,5.163078981850201,3.6692404584368616,0.0
11.0,1750,5.184556494648801,3.6845038621508563,0.0
11.0,1750,5.2060568935158,3.699783530285442,0.0
11.0,1750,5.2275801784512,3.715079462840619,0.0
11.0,1750,5.2491263494550005,3.7303916598163878,0.0
11.0,1750,5.2706954065272,3.745720121212748,0.0
11.0,1750,5.2922873496678005,3.7610648470297,1.0
11.0,1750,5.3139021788768,3.7764258372672432,0.0
11.0,1750,5.3355398941542,3.791803091925378,0.0
11.0,1750,4.077785318578201,2.8979558368842118,0.0
11.0,1750,5.3788839829142,3.8226063945034214,0.0
11.0,1750,5.4005903563968,3.838032442423331,0.0
11.0,1750,5.422319615947801,3.853474754763832,0.0
11.0,1750,5.4440717615672005,3.8689333315249237,0.0
11.0,1750,5.465846793255,3.8844081727066073,0.0
11.0,1750,5.4876447110112005,3.8998992783088826,0.0
11.0,1750,5.509465514835801,3.9154066483317496,0.0
11.0,1750,5.531309204728801,3.9309302827752077,1.0
11.0,1750,5.553175780690201,3.9464701816392567,0.0
11.0,1750,5.357200495500001,3.8071966110041044,0.0
11.0,1750,12.154437891219201,8.637782884359028,0.0
11.0,1750,12.126506507131802,8.617932914038239,0.0
11.0,1750,12.0985980091128,8.598099208138038,0.0
11.0,1750,11.959398810043801,8.499174644945912,0.0
11.0,1750,12.04284967128,8.558480589599412,0.0
11.0,1750,12.0150098314662,8.538695676960987,0.0
11.0,1750,11.987192877720801,8.518927028743153,0.0
11.0,1750,12.4913996136032,8.877251153014658,0.0
11.0,1750,12.070712397162202,8.57828176665843,0.0
11.0,1750,12.182392161375,8.65764911910041,0.0
11.0,1750,12.32250680318,8.757224259116196,0.0
11.0,1750,12.2383693598918,8.697430381844951,0.0
11.0,1750,12.266392288252801,8.71734540984811,0.0
11.0,1750,12.2944381026822,8.737276702271856,0.0
11.0,1750,12.3505983897462,8.777188080381128,0.0
11.0,1750,12.3787128623808,8.797168166066651,0.0
11.0,1750,12.406850221083799,8.817164516172765,0.0
11.0,1750,12.4350104658552,8.837177130699471,0.0
11.0,1750,12.463193596695,8.85720600964677,0.0
11.0,1750,11.9316276284352,8.47943852556926,0.0
11.0,1750,12.2103693175992,8.677531618262385,0.0
11.0,1750,11.903879332895,8.459718670613201,0.0
11.0,1750,11.5726848997478,8.224349035946622,0.0
11.0,1750,11.848451400019801,8.420327753962857,0.0
11.0,1750,12.5196285165798,8.897312560803138,0.0
11.0,1750,11.271985090348801,8.010650986707082,0.0
11.0,1750,11.2992070063158,8.029996759989537,0.0
11.0,1750,11.3264518083512,8.049358797692584,0.0
11.0,1750,11.353719496455001,8.068737099816223,0.0
11.0,1750,11.3810100706272,8.088131666360452,0.0
11.0,1750,11.4083235308678,8.107542497325273,0.0
11.0,1750,11.435659877176802,8.126969592710687,0.0
11.0,1750,11.463019109554201,8.146412952516691,0.0
11.0,1750,11.490401228000001,8.165872576743286,0.0
11.0,1750,11.5178062325142,8.185348465390474,0.0
11.0,1750,11.5452341230968,8.20484061845825,0.0
11.0,1750,11.6001585624672,8.243873717855584,0.0
11.0,1750,11.627655111255,8.263414664185138,0.0
11.0,1750,11.6551745461112,8.282971874935281,0.0
11.0,1750,11.6827168670358,8.302545350106017,0.0
11.0,1750,11.7102820740288,8.322135089697346,0.0
11.0,1750,11.7378701670902,8.341741093709265,0.0
11.0,1750,11.76548114622,8.361363362141775,0.0
11.0,1750,11.7931150114182,8.381001894994878,0.0
11.0,1750,11.820771762684801,8.400656692268571,0.0
11.0,1750,11.876153923423201,8.440015080077734,0.0
11.0,1750,12.5478803056248,8.917390233012211,0.0
11.0,1750,13.9602534026198,9.921120086481299,0.0
11.0,1750,12.60445254192,8.95759437069213,0.0
11.0,1750,13.377137627683801,9.506717750032593,0.0
11.0,1750,13.4060759987808,9.527283354859406,0.0
11.0,1750,13.4350372559462,9.547865224106815,0.0
11.0,1750,13.46402139918,9.568463357774814,0.0
11.0,1750,13.4930284284822,9.589077755863405,0.0
11.0,1750,13.5220583438528,9.609708418372588,0.0
11.0,1750,13.5511111452918,9.63035534530236,0.0
11.0,1750,13.5801868327992,9.651018536652726,0.0
11.0,1750,13.609285406375,9.671697992423683,0.0
11.0,1750,13.638406866019201,9.692393712615232,0.0
11.0,1750,13.6675512117318,9.71310569722737,0.0
11.0,1750,13.6967184435128,9.733833946260102,0.0
11.0,1750,13.7259085613622,9.754578459713423,0.0
11.0,1750,13.755121565280001,9.775339237587339,0.0
11.0,1750,13.784357455266202,9.796116279881845,0.0
11.0,1750,13.8136162313208,9.81690958659694,0.0
11.0,1750,13.8428978934438,9.837719157732629,0.0
11.0,1750,13.872202441635201,9.858544993288909,0.0
11.0,1750,13.901529875895,9.87938709326578,0.0
11.0,1750,13.930880196223201,9.900245457663244,0.0
11.0,1750,11.2447860604502,7.991321477845218,0.0
11.0,1750,13.348222142655201,9.486168409626368,0.0
11.0,1750,13.319329543695002,9.465635333640734,0.0
11.0,1750,13.290459830803202,9.445118522075692,0.0
11.0,1750,13.261613003979802,9.424617974931241,0.0
11.0,1750,12.632772989170201,8.977720836162977,0.0
11.0,1750,12.6611163224888,8.997863566054413,0.0
11.0,1750,12.6894825418758,9.018022560366443,0.0
11.0,1750,12.7178716473312,9.038197819099064,0.0
